moves
95
98
100
98
95
96
86
99
100
100
94
96
97
98
96
93
98
100
100
94
76
98
96
100
99
92
99
97
98
92
98
93
91
92
98
97
93
97
93
97
88
99
97
97
99
98
99
85
94
98
94
93
97
81
99
96
90
94
96
97
98
99
95
96
99
94
96
99
84
96
98
97
93
100
98
96
100
96
97
98
90
98
97
99
96
95
100
98
99
96
88
88
98
89
94
96
100
96
84
97
85
89
100
99
93
89
99
100
93
84
97
99
90
99
98
100
91
99
86
100
89
98
99
90
100
99
100
99
80
98
99
99
97
96
100
90
76
100
87
100
97
97
92
99
100
93
97
100
88
95
92
99
100
99
95
96
88
96
93
100
98
91
90
100
98
88
98
96
99
97
99
100
86
96
97
98
99
100
97
99
88
95
100
99
95
100
97
90
97
94
93
99
95
95
95
100
82
100
95
99
100
99
90
98
93
94
98
98
97
96
94
97
98
99
97
99
74
99
98
98
97
96
99
96
95
97
93
96
95
92
100
98
89
99
93
93
100
99
93
93
100
99
97
99
98
100
88
94
98
95
95
97
92
95
100
98
95
99
97
100
100
100
99
98
99
100
85
92
99
76
97
100
94
100
96
99
100
91
95
98
100
79
95
100
95
93
88
99
86
100
98
96
93
79
100
93
99
99
96
97
96
96
98
97
94
98
97
100
100
79
98
98
91
92
100
84
91
95
95
98
98
100
80
100
100
99
96
88
89
89
95
94
91
99
96
93
98
97
100
100
85
85
94
91
100
99
100
100
87
93
86
78
100
99
94
93
90
99
99
74
85
100
94
100
100
73
100
96
99
91
100
99
95
98
96
93
96
100
100
97
100
98
99
94
99
100
96
98
95
96
100
95
97
97
95
96
98
98
100
91
99
97
97
97
86
94
98
100
97
100
100
99
98
86
96
95
96
99
86
87
94
99
100
97
97
97
92
99
96
99
91
90
98
97
98
94
96
88
92
88
99
99
99
94
95
99
91
92
97
96
99
98
89
94
97
98
91
97
95
100
94
100
98
96
98
100
96
97
100
97
100
100
98
100
97
98
95
88
92
95
100
97
98
87
96
72
96
97
94
100
92
90
97
99
99
100
99
86
97
83
96
100
97
99
97
93
98
99
90
94
92
94
97
100
99
97
93
94
90
97
100
88
99
90
92
92
97
90
89
100
88
87
89
88
98
87
75
96
98
96
98
98
88
100
95
100
97
95
90
92
99
91
100
100
98
100
99
92
96
96
91
98
78
98
95
99
90
95
100
99
90
98
92
95
100
97
93
100
97
95
96
100
87
95
100
99
96
97
91
87
99
98
100
93
99
94
98
100
92
93
97
100
100
99
93
99
92
91
96
100
94
100
98
95
91
92
100
94
100
92
87
95
96
98
80
99
99
96
87
83
96
100
98
100
99
99
95
99
98
93
94
91
100
96
95
89
91
97
100
94
84
100
95
96
93
88
99
99
98
90
99
97
89
100
96
100
100
94
78
98
100
90
90
99
94
93
98
95
100
94
95
100
99
95
95
99
92
97
100
89
100
96
95
98
98
100
95
97
99
90
92
91
96
84
94
99
100
83
94
83
95
94
100
83
96
98
78
98
98
90
98
99
95
93
98
100
96
98
96
97
99
99
100
89
84
99
99
100
99
95
99
99
90
93
98
97
92
97
99
85
91
97
100
91
97
76
99
98
87
95
97
95
99
96
94
99
99
94
99
99
85
82
100
98
95
89
100
96
97
98
100
98
95
95
95
100
93
96
99
91
85
93
100
97
96
99
98
99
96
91
89
100
96
94
90
100
100
99
95
99
99
98
99
99
99
93
76
93
94
94
93
94
94
99
85
99
95
92
100
97
94
83
99
100
100
89
95
98
83
99
90
94
97
86
96
96
97
83
96
99
100
92
85
97
100
100
95
84
100
94
97
96
93
99
98
95
97
92
94
85
100
88
96
89
97
98
95
91
100
99
100
97
92
100
91
99
94
98
97
87
92
94
89
76
99
89
83
96
64
98
96
99
94
97
90
94
97
100
98
98
94
100
100
98
100
100
98
96
92
100
92
97
97
96
100
93
97
96
100
100
88
95
100
97
98
95
97
94
96
99
100
93
100
90
98
97
91
98
100
98
98
100
98
92
94
97
95
100
84
89
98
97
97
96
100
97
87
91
90
86
100
94
92
98
96
99
96
91
84
99
100
85
89
89
87
92
97
89
94
91
98
91
97
98
99
93
93
95
100
96
95
100
99
92
87
77
97
100
100
92
95
96
92
98
96
95
100
92
96
98
87
91
95
93
96
98
89
94
96
97
99
95
96
94
87
96
99
100
99
100
96
98
84
93
99
94
89
86
100
99
91
98
99
97
100
94
97
90
88
99
97
99
97
99
100
93
98
100
99
100
97
94
99
96
76
99
97
92
97
99
94
97
92
99
100
99
100
94
97
94
99
99
92
98
99
93
92
94
92
100
83
96
100
97
92
89
97
98
94
100
100
92
95
81
91
92
95
100
100
97
99
87
98
96
95
87
97
87
98
96
97
100
99
100
100
100
99
92
98
100
97
98
100
95
97
100
95
100
96
97
99
95
100
99
99
93
79
94
95
100
96
91
96
99
97
85
97
100
97
95
94
99
99
99
98
98
91
100
90
99
97
87
100
100
89
100
98
85
95
97
98
95
96
94
98
98
96
93
97
98
93
95
98
99
99
89
96
92
99
100
99
95
99
98
96
98
99
100
90
99
81
100
93
99
99
96
98
98
98
91
97
95
96
99
93
99
90
93
100
98
99
100
100
99
93
100
98
100
87
97
98
99
98
98
99
97
93
97
99
99
99
96
98
100
98
98
94
100
95
100
86
95
94
100
100
100
96
84
98
94
92
95
99
92
97
98
98
100
94
100
99
90
98
98
98
92
94
100
88
98
98
99
97
91
95
95
91
92
93
99
94
94
96
90
87
90
98
100
99
96
98
93
100
84
92
97
97
94
99
99
100
100
91
98
95
90
93
99
94
99
100
87
98
96
98
84
99
89
94
100
97
94
97
94
92
89
99
100
80
99
94
92
85
98
95
94
92
97
82
97
99
98
100
98
99
100
99
99
100
97
93
100
97
100
96
97
100
97
98
86
99
98
98
97
86
95
98
100
100
99
97
97
96
98
94
99
95
91
98
99
99
94
98
81
95
97
100
96
100
95
90
97
95
100
97
99
99
95
98
97
97
95
98
99
92
98
98
100
87
88
99
98
99
88
99
93
97
98
96
96
98
96
96
98
81
88
87
99
89
93
84
96
97
94
94
97
95
99
97
93
93
79
99
90
98
90
86
100
100
99
98
93
100
100
96
97
91
96
95
78
100
97
94
99
94
93
96
100
100
100
93
98
100
100
85
96
81
100
95
99
91
100
98
100
93
88
99
99
95
92
97
85
100
93
97
97
93
93
100
94
84
98
96
99
83
87
98
89
90
87
98
85
95
99
88
87
98
100
99
89
87
80
99
97
96
93
100
89
88
98
85
87
97
83
96
98
100
98
97
99
98
94
100
99
100
93
97
100
99
89
92
98
99
100
92
94
100
100
97
97
96
99
98
99
94
99
99
98
97
96
100
99
95
92
97
93
100
100
86
79
100
89
81
100
89
98
88
97
90
85
96
99
97
95
97
100
96
96
97
100
99
94
93
86
100
98
99
100
98
100
99
93
99
96
100
93
95
98
96
98
97
94
99
98
100
100
96
96
96
93
99
90
96
91
98
99
100
95
97
88
97
100
98
98
84
97
95
97
89
96
97
96
100
88
100
92
89
100
94
93
99
100
96
100
94
99
98
94
87
92
96
88
94
97
99
99
93
99
99
100
98
94
98
100
83
94
82
100
98
96
98
97
97
99
90
94
100
99
96
95
95
100
93
100
97
98
96
90
100
100
99
100
89
98
96
94
90
99
96
89
93
99
98
97
92
97
100
92
97
86
99
96
98
100
88
100
97
100
100
98
99
100
99
97
100
97
100
88
100
99
97
100
90
94
100
89
91
92
100
95
74
96
88
96
100
86
89
100
95
98
85
98
96
99
95
88
99
97
82
100
98
99
94
99
92
98
76
99
100
98
97
100
98
100
96
96
90
93
93
95
99
87
97
95
99
97
84
98
78
86
100
90
97
90
99
100
93
96
99
82
92
93
97
100
95
97
97
96
85
96
96
97
99
86
90
93
100
99
96
100
91
93
100
100
95
100
98
95
96
100
98
100
100
94
78
75
99
98
97
91
88
94
96
89
95
100
97
99
96
92
99
94
87
91
86
100
81
100
100
97
98
97
97
100
90
87
100
98
89
93
98
97
93
87
100
100
95
92
100
97
92
97
89
92
92
96
82
97
100
94
93
100
93
93
99
95
96
99
85
100
95
85
88
88
98
100
91
96
100
100
98
94
94
99
90
94
95
99
97
95
78
93
74
100
98
94
95
100
96
99
100
94
96
99
82
99
94
95
94
100
89
100
89
99
99
93
97
99
99
100
98
96
91
100
100
92
98
100
92
100
96
98
95
98
91
81
99
94
100
100
95
97
95
99
100
85
91
94
90
92
100
99
100
91
94
93
92
95
100
98
93
96
99
94
99
94
100
93
98
89
100
98
94
87
100
100
99
93
93
99
92
100
99
99
96
88
100
92
100
89
100
100
100
98
97
95
99
97
96
100
93
91
100
91
96
99
97
96
99
95
82
100
100
92
96
100
100
99
99
87
100
93
95
99
93
97
99
97
96
95
99
91
98
98
99
100
96
98
91
93
94
99
100
97
91
92
97
95
95
89
88
96
100
98
80
100
88
98
95
100
83
96
98
93
97
99
99
99
95
91
96
99
100
100
98
94
97
100
99
98
100
96
100
98
97
93
99
95
99
100
99
96
88
99
96
93
96
100
95
97
99
96
100
96
92
96
98
86
100
99
100
89
98
82
93
92
98
96
99
92
98
98
95
98
99
91
99
97
99
99
91
93
98
90
95
96
95
83
91
95
99
98
98
98
82
94
91
100
91
94
99
97
96
100
94
98
98
98
94
97
100
97
94
90
97
96
99
97
82
100
90
99
97
98
89
100
96
98
84
99
99
98
99
93
100
99
99
97
84
82
96
99
100
99
98
88
99
100
99
100
95
94
91
97
100
100
97
93
100
98
98
99
98
92
100
99
98
90
96
97
100
82
94
99
96
94
84
84
90
96
100
94
92
98
92
96
100
94
78
93
100
99
94
95
84
97
92
100
96
96
96
97
99
95
100
98
89
97
94
100
99
99
99
92
97
100
98
100
82
97
95
97
92
99
93
100
99
98
99
99
87
98
100
99
99
96
97
99
100
100
85
97
88
99
91
98
94
88
92
94
100
80
99
100
94
97
100
90
95
98
92
97
98
97
92
100
100
98
97
98
100
96
82
87
100
90
76
93
99
90
85
100
97
98
92
99
92
97
98
98
99
99
96
95
93
97
94
85
97
99
70
100
97
97
97
99
94
96
98
100
95
98
96
97
92
84
98
100
94
95
96
97
88
99
100
97
96
95
98
99
100
95
96
100
95
100
100
97
96
80
99
99
100
93
99
92
98
92
99
99
100
100
93
87
97
99
97
100
94
97
91
87
100
94
97
99
100
96
91
100
98
95
96
99
99
95
88
82
93
94
100
95
96
100
99
93
93
98
100
99
98
93
92
97
100
100
93
96
100
99
98
88
100
100
100
95
95
97
94
89
93
93
99
100
92
87
94
96
99
98
91
95
93
100
96
98
90
76
90
100
81
99
93
99
99
99
99
81
90
94
100
84
94
100
93
90
98
100
91
94
95
90
98
100
100
89
99
94
89
96
89
99
95
100
97
100
100
89
99
96
87
86
91
97
96
100
100
96
98
98
91
100
95
98
99
95
83
98
88
95
95
95
97
98
97
98
100
84
85
97
96
92
97
97
98
99
99
91
90
96
97
100
95
94
97
98
99
98
81
100
96
90
94
82
100
96
95
86
98
95
99
99
99
91
97
100
98
93
96
94
99
100
95
99
81
99
98
80
99
95
100
94
83
95
87
95
97
97
87
99
92
95
100
98
92
93
84
100
100
99
87
96
94
98
96
100
100
92
82
98
100
100
97
95
96
99
92
98
90
95
100
95
93
100
81
91
97
100
100
100
85
98
99
100
95
99
97
99
98
90
95
100
99
95
94
86
100
92
98
89
98
94
96
100
100
98
99
98
93
98
97
93
92
79
92
89
96
100
97
96
89
90
95
100
100
95
99
98
98
97
85
95
93
99
100
99
92
94
92
89
100
95
87
97
99
95
99
95
98
96
99
99
95
94
96
88
100
82
99
100
97
89
91
95
98
95
91
100
92
100
88
99
98
98
96
99
99
92
99
100
89
97
86
98
97
92
93
98
95
96
96
83
95
92
90
98
93
97
98
97
98
99
100
100
96
100
90
91
97
89
96
100
99
97
87
98
97
99
96
88
100
99
93
96
99
89
100
100
88
96
99
98
100
100
98
98
85
90
97
97
96
100
95
83
78
93
72
89
99
100
86
97
93
94
92
100
100
100
95
96
82
99
85
91
96
88
94
95
93
72
84
100
92
92
88
97
99
99
95
97
96
100
95
99
99
98
98
100
98
97
98
100
100
98
100
97
97
84
98
92
98
99
100
96
90
88
97
92
98
89
100
98
94
100
92
99
96
97
96
98
90
98
99
93
94
98
100
90
98
94
97
96
92
85
91
76
92
92
92
100
94
97
97
92
100
99
100
99
97
98
99
97
94
96
97
95
100
89
94
88
97
99
98
87
99
100
99
100
97
100
94
93
82
96
96
100
99
86
100
94
98
100
99
93
95
95
98
100
95
93
95
91
100
98
90
98
100
97
83
99
98
97
99
100
89
97
98
100
98
98
72
99
86
90
95
91
100
91
100
100
96
100
98
95
98
97
96
92
100
98
98
100
99
93
97
99
92
100
99
98
98
99
99
88
97
99
98
94
99
99
99
93
99
95
97
100
91
98
100
95
98
99
93
99
95
99
95
90
90
96
99
94
97
91
96
98
94
88
100
97
90
99
98
92
98
98
90
98
85
99
99
91
100
99
97
89
99
98
99
96
94
100
93
93
100
91
92
91
95
97
98
100
90
98
99
95
99
94
97
98
89
82
99
99
95
98
98
100
93
92
99
94
97
90
99
99
92
94
97
99
96
79
99
93
99
100
98
94
98
100
99
98
98
99
99
96
91
96
100
96
98
100
100
92
95
98
98
88
97
91
92
98
100
100
99
98
95
96
100
91
93
99
96
98
94
94
99
100
100
94
91
97
77
98
98
99
95
99
100
98
97
91
99
91
92
96
96
97
95
94
99
97
100
99
94
85
94
100
94
95
100
91
91
100
89
97
99
100
100
97
92
99
94
85
92
95
99
95
95
100
93
88
98
82
81
87
91
95
97
94
94
96
100
96
99
94
92
86
89
96
100
93
100
100
99
100
97
98
99
93
95
88
90
95
89
98
94
97
96
91
100
98
93
97
98
94
93
92
92
100
92
96
100
94
93
94
92
100
83
98
96
98
93
98
92
100
91
100
99
100
96
91
93
97
96
98
98
94
100
94
98
99
96
96
100
98
95
99
96
95
97
96
96
97
100
99
90
100
98
70
94
93
98
98
98
98
95
93
97
96
98
96
96
94
94
100
98
96
99
95
91
98
94
100
97
99
96
94
100
96
97
100
94
100
96
98
97
96
96
97
93
99
100
98
95
100
90
100
82
93
98
89
100
99
100
99
100
100
97
99
96
85
95
99
100
99
98
98
98
90
99
95
81
99
99
96
98
98
96
100
100
83
100
93
90
99
97
95
96
97
95
99
100
89
92
93
95
100
99
97
100
93
98
99
99
99
96
95
90
97
95
98
95
100
98
96
99
98
98
96
91
98
98
96
100
98
94
95
99
95
100
93
94
97
98
94
95
97
95
100
89
100
95
96
97
97
89
98
90
95
90
94
98
100
100
95
97
92
100
99
98
73
99
94
99
98
87
100
99
100
92
99
95
99
100
99
87
96
97
96
91
97
89
99
98
100
95
96
100
95
94
93
95
94
97
95
91
91
89
95
100
99
99
100
91
100
98
90
92
98
99
96
100
88
80
100
97
98
94
100
93
92
96
92
99
99
99
100
99
100
99
89
100
99
97
96
94
100
98
99
90
95
90
97
91
83
85
98
96
93
96
79
99
100
89
97
100
88
97
100
97
90
100
99
84
96
100
98
84
97
92
97
99
98
99
83
97
95
100
95
84
97
93
85
98
100
98
94
89
100
93
100
98
94
91
89
97
97
93
93
95
95
98
93
95
89
100
100
99
87
96
87
89
94
96
98
72
100
99
100
86
99
100
100
92
97
92
92
98
100
96
86
97
95
87
99
100
99
92
95
93
96
93
97
91
94
100
99
96
94
96
99
97
92
94
94
94
89
99
97
99
100
98
89
98
87
100
99
98
96
98
100
91
94
100
99
94
99
90
97
100
96
91
89
94
100
95
100
94
100
99
96
95
92
97
83
97
100
86
100
99
98
95
84
93
97
94
97
90
98
97
92
98
88
96
96
95
100
90
96
88
100
98
98
100
91
94
92
100
100
100
83
98
87
90
75
92
99
97
84
94
99
99
87
91
91
96
99
100
83
97
98
88
95
99
92
98
99
94
100
100
93
99
88
88
100
98
94
96
100
96
100
89
95
94
100
99
93
100
100
81
99
79
97
91
98
97
95
90
100
96
95
98
98
97
98
94
95
99
97
95
98
100
99
100
99
98
99
89
100
98
97
97
95
85
94
99
92
99
100
99
97
99
95
88
90
90
97
95
93
82
85
100
100
99
98
100
97
98
100
100
91
93
96
99
97
96
95
100
96
87
89
96
95
92
95
95
97
100
72
97
99
78
86
87
96
92
97
98
97
99
96
98
96
92
97
91
98
97
98
100
95
97
99
100
97
87
100
98
85
100
86
99
96
100
98
92
97
94
98
98
83
96
99
99
100
97
93
86
96
88
100
99
92
95
100
99
98
98
99
91
95
88
95
91
88
99
100
96
95
90
90
98
92
96
100
100
100
100
98
99
88
94
100
92
100
98
98
94
91
93
96
95
97
97
91
92
100
98
77
93
93
99
76
80
95
99
90
99
100
91
100
99
96
92
98
93
100
97
93
99
100
99
96
89
96
100
88
98
86
98
94
83
96
97
98
100
96
95
100
97
96
99
91
99
97
97
84
88
96
98
99
91
100
97
98
100
95
100
100
97
98
98
95
87
94
99
91
91
98
97
89
92
83
88
97
96
91
93
92
100
99
96
97
96
95
90
71
100
94
100
99
98
95
89
98
96
87
100
100
100
96
92
92
99
96
88
97
95
96
97
95
97
93
99
81
100
99
99
99
96
92
97
95
95
99
99
98
99
100
96
91
100
98
96
94
91
95
97
98
95
98
98
100
97
90
97
91
99
96
95
83
98
88
98
98
100
91
91
98
88
96
98
94
99
99
97
98
100
89
82
100
93
90
85
93
94
99
100
96
91
96
100
97
93
97
98
88
81
97
98
94
99
78
94
99
98
93
95
98
97
96
100
100
90
93
91
100
91
94
97
96
95
96
98
93
92
97
89
92
96
89
85
90
97
81
99
100
100
99
86
99
98
98
94
84
93
98
95
99
94
90
89
86
96
96
98
95
98
100
96
87
89
98
91
98
94
95
99
97
85
100
92
100
98
100
93
91
98
100
99
100
98
87
95
99
98
98
99
98
94
90
96
90
99
99
94
93
100
95
93
99
87
98
95
90
96
88
80
96
95
96
100
92
88
94
90
98
89
82
99
97
97
100
97
89
99
97
97
98
93
100
94
99
97
93
99
98
100
98
86
99
100
100
95
89
98
95
100
94
100
100
99
100
100
98
89
99
98
100
91
94
99
99
95
98
92
99
80
98
100
98
95
87
99
90
100
90
98
97
93
87
90
93
89
91
96
100
97
98
89
85
96
88
100
100
76
93
93
93
94
91
97
98
99
91
92
95
92
99
98
100
98
100
97
98
98
100
100
94
92
98
92
99
95
98
91
99
81
96
95
99
99
98
97
92
98
99
100
97
100
95
96
79
100
83
100
96
99
84
88
99
100
99
89
98
100
86
98
100
99
99
85
100
99
99
100
100
99
85
98
98
82
99
100
100
98
95
100
97
92
93
93
94
98
98
88
97
77
97
94
99
97
98
99
100
99
95
100
81
99
100
90
99
100
98
96
92
100
97
97
97
99
100
89
98
93
99
98
93
97
86
99
91
95
94
95
97
98
100
91
97
95
95
99
93
100
99
94
98
94
98
98
89
99
98
86
98
97
97
98
100
99
98
98
90
94
100
95
100
96
98
99
97
77
100
98
97
77
93
98
89
97
98
97
99
92
94
93
100
85
100
94
90
100
99
95
96
99
100
98
96
97
100
99
96
96
97
99
94
93
95
100
100
98
99
97
90
95
100
98
91
99
93
91
93
88
95
96
92
97
94
97
100
94
91
97
100
94
98
93
86
94
95
98
100
97
92
98
85
92
95
94
98
93
97
99
97
86
85
96
100
90
100
95
86
97
94
96
90
93
96
78
98
100
99
98
96
88
100
100
89
95
81
97
95
92
99
97
88
95
98
95
92
97
99
96
99
97
91
91
99
91
90
98
96
89
99
94
99
95
93
87
87
96
98
97
99
100
97
94
90
87
86
93
87
82
96
99
98
99
95
97
95
97
98
90
94
82
93
100
95
94
96
85
89
90
98
98
99
96
99
95
99
84
93
83
96
98
93
99
96
90
85
100
98
98
99
93
98
99
87
96
96
94
87
94
83
94
95
89
98
94
100
99
89
99
93
100
99
91
85
86
98
94
88
99
99
99
95
74
100
97
95
94
94
99
100
100
91
100
96
94
97
95
96
80
90
95
94
93
98
92
90
97
96
99
99
98
99
94
96
100
90
98
88
83
99
96
91
91
95
97
93
100
98
95
96
97
99
96
97
100
91
92
99
99
95
96
98
100
95
87
97
99
96
99
96
100
99
97
93
91
98
91
99
97
98
98
99
97
99
99
96
86
99
98
100
94
96
95
98
99
98
100
86
97
89
81
95
95
99
94
99
97
99
97
93
90
96
96
99
99
94
100
96
95
88
98
100
96
96
100
95
97
95
94
100
99
90
97
82
98
97
95
100
92
96
100
96
100
92
100
97
99
100
100
100
92
98
84
100
94
100
94
78
98
100
85
97
93
95
97
94
87
97
94
99
93
95
100
100
98
98
96
97
100
93
95
100
90
98
92
98
97
85
94
93
89
100
87
100
100
99
86
90
97
87
88
95
100
95
90
98
97
99
98
95
100
85
91
100
98
97
91
98
99
100
98
99
93
100
93
93
98
93
99
98
91
94
98
97
82
97
97
97
93
98
94
98
100
96
92
97
87
99
100
100
97
92
93
89
86
99
96
100
98
98
97
94
95
69
98
98
96
98
97
93
94
100
99
97
99
88
94
100
88
89
95
98
99
95
99
100
96
100
96
93
100
96
99
86
90
100
97
86
97
90
92
90
92
99
93
97
100
99
98
94
89
93
99
92
94
89
94
93
88
93
99
97
88
95
99
97
91
95
99
96
99
100
96
91
98
96
97
95
95
98
92
97
100
88
92
97
97
99
97
97
100
99
97
92
96
94
94
100
84
99
100
99
96
76
100
100
91
99
100
99
100
85
90
99
97
89
94
93
86
100
99
98
92
96
75
98
85
94
87
94
100
99
100
89
96
98
98
99
98
100
100
100
84
95
95
92
100
100
88
100
100
98
100
97
96
87
96
89
94
93
93
97
99
88
96
88
96
96
99
98
93
96
100
96
100
96
80
95
96
99
98
89
96
97
93
88
84
92
98
98
98
100
99
100
95
88
90
99
98
84
98
100
95
92
88
98
84
99
98
98
88
96
86
95
92
99
99
96
94
100
99
100
98
91
99
96
90
90
100
99
89
99
100
95
95
95
100
100
98
98
93
97
98
99
97
95
92
90
94
96
93
96
89
100
99
99
100
90
79
100
95
99
75
94
91
94
100
100
98
99
100
100
99
93
100
99
100
100
99
94
100
91
98
100
100
94
98
87
90
87
94
100
98
95
97
98
100
88
96
96
90
100
100
97
100
97
99
87
94
98
82
85
97
95
100
99
98
97
99
93
98
85
91
96
100
99
81
98
95
97
95
98
94
96
96
96
93
96
98
100
100
99
80
95
100
93
90
98
91
100
97
100
100
98
95
90
94
89
100
98
89
97
99
98
95
95
100
93
98
94
100
99
95
100
93
100
99
96
86
89
100
100
95
92
97
99
94
100
95
100
92
98
97
91
97
95
96
100
94
97
90
97
99
94
95
100
100
94
95
98
100
97
100
96
97
93
97
98
93
91
91
96
99
92
96
100
94
100
98
93
92
97
96
88
98
99
97
98
97
100
88
100
100
100
99
99
99
100
90
94
85
91
94
99
95
95
97
99
86
93
95
99
87
99
95
97
100
97
93
96
94
97
96
100
96
95
91
89
99
84
84
93
93
97
97
100
96
90
100
91
99
84
97
100
96
94
94
88
80
99
99
100
95
96
97
91
98
94
97
96
96
96
100
100
93
99
84
97
100
98
99
97
99
97
94
94
87
96
100
93
93
100
94
100
92
100
100
99
97
98
95
100
100
94
95
91
100
95
99
100
96
100
96
99
100
99
99
98
100
98
98
99
84
92
79
100
99
100
98
93
94
97
99
90
91
91
98
100
99
97
95
97
98
94
98
98
93
95
98
97
91
86
99
95
81
100
99
94
96
100
98
94
83
100
99
97
100
83
87
100
93
94
99
92
94
99
99
97
98
95
97
88
100
97
100
97
86
87
95
94
98
91
99
100
98
97
97
100
99
87
97
91
93
98
100
100
90
99
93
97
85
98
93
89
98
98
97
100
100
100
100
98
79
97
96
99
97
100
81
99
97
99
96
94
96
99
100
94
92
96
95
99
90
95
98
95
91
89
92
99
97
99
99
94
92
98
92
96
96
100
87
100
87
100
100
89
76
94
88
93
96
87
99
97
92
100
93
93
98
99
100
100
99
91
98
92
100
70
94
100
93
85
93
94
97
100
95
99
95
100
100
93
98
93
100
98
100
91
78
98
98
100
88
93
97
94
96
88
99
92
99
99
98
83
99
96
100
95
88
100
98
100
97
97
100
97
74
99
98
88
100
100
98
99
93
91
100
100
97
100
88
96
94
94
100
99
98
98
100
95
93
87
100
99
99
100
99
98
93
90
99
96
95
100
92
97
99
89
94
95
100
89
100
98
98
97
93
100
91
96
99
99
98
99
100
91
95
92
96
98
100
95
99
96
85
87
100
94
93
98
95
76
95
93
90
94
97
88
96
97
89
94
95
99
99
100
100
99
99
99
93
98
88
89
99
100
97
100
98
95
84
99
100
99
100
90
100
96
97
100
97
96
99
100
100
95
98
97
91
98
96
96
91
98
100
92
97
84
96
96
95
98
88
98
95
91
98
99
100
100
92
79
100
98
99
98
100
96
100
90
98
88
100
88
100
98
100
97
100
100
95
100
99
89
98
87
92
100
90
98
98
96
88
100
99
99
99
98
97
99
97
88
97
90
99
99
98
91
100
90
99
100
97
93
98
100
96
98
100
100
87
95
98
97
100
100
96
98
98
98
99
92
96
100
100
94
95
100
97
95
100
98
97
92
95
95
94
100
100
99
97
99
100
93
100
97
98
98
98
96
99
97
99
95
98
100
98
98
97
98
97
97
95
98
100
96
97
95
97
99
91
99
81
98
98
91
99
99
96
86
100
96
95
86
96
99
99
100
84
91
98
92
93
100
98
99
99
90
98
92
99
100
96
93
97
99
99
99
85
100
98
94
96
94
100
95
86
92
97
96
97
99
99
89
97
96
99
100
99
89
99
83
95
98
94
100
95
97
93
76
94
100
99
88
85
100
99
97
89
92
91
92
95
99
92
98
98
98
96
99
99
95
92
95
100
97
98
86
94
93
99
82
96
95
98
96
96
97
100
97
94
97
96
100
100
98
98
94
94
93
92
100
95
93
100
80
96
81
96
93
100
96
86
87
93
100
100
99
94
100
99
100
98
98
90
98
95
89
94
93
92
99
96
94
95
94
99
100
99
94
99
88
97
94
99
100
100
96
88
100
95
99
92
99
98
100
99
99
99
95
100
96
93
99
99
99
82
97
97
98
99
97
95
98
97
84
100
90
90
100
98
98
99
100
96
100
99
98
99
100
90
96
94
96
95
98
88
92
98
97
92
99
94
80
88
95
89
99
93
88
93
93
90
99
94
97
100
96
88
97
97
98
97
98
89
98
99
95
92
96
100
100
98
94
100
97
99
99
87
99
94
98
95
98
94
98
90
95
99
99
89
97
98
86
86
94
98
96
94
83
95
100
92
97
100
96
98
99
95
93
96
100
89
